,text,loglikelihood
38788,faiht,-0.6931330706652302
38789,vehemntly,-0.6931330706652302
38790,opose,-0.6931330706652302
38791,htus,-1.0985981787733947
38792,attakc,-1.0985981787733947
38793,aritlce,-1.0985981787733947
38794,sch,-0.6931330706652302
38795,attakcs,-0.6931330706652302
38796,spacific,-0.6931330706652302
38797,exampels,-0.6931330706652302
38798,gowever,-0.6931330706652302
38799,ocncensus,-0.6931330706652302
38800,acharyans,-0.6931330706652302
38801,chrisyain,-0.6931330706652302
38802,critisms,-1.0985981787733947
38803,chrisgaunity,-0.6931330706652302
38804,midn,-0.6931330706652302
38805,makign,-0.6931330706652302
38806,suh,-0.6931330706652302
38807,midnful,-0.6931330706652302
38808,fo,0.18233566668866977
38809,thoughyou,-0.6931330706652302
38810,talkigto,-0.6931330706652302
38811,mor,-1.0985981787733947
38812,eocnductive,-0.6931330706652302
38813,uou,-0.6931330706652302
38814,getot,-0.6931330706652302
38815,mebut,-0.6931330706652302
38816,liv,-0.6931330706652302
38817,wya,-0.6931330706652302
38818,baords,-1.0985981787733947
38819,wher,1.410989471507044e-05
38820,demonstrae,-0.6931330706652302
38821,rown,-0.6931330706652302
38822,abyslam,-0.6931330706652302
38823,undertanidng,-0.6931330706652302
38824,baout,-0.6931330706652302
38825,invovlement,-1.0985981787733947
38826,baord,-0.4054509982134493
38827,shos,-0.6931330706652302
38828,midned,-0.6931330706652302
38829,bea,-0.6931330706652302
38830,itsamonght,-0.6931330706652302
38831,emost,-0.6931330706652302
38832,invitaitonstands,-0.6931330706652302
38833,alays,-0.6931330706652302
38834,butthe,-0.6931330706652302
38835,raon,-0.6931330706652302
38836,rtepresented,-0.6931330706652302
38837,mromons,-0.6931330706652302
38838,catholcis,-0.6931330706652302
38839,haveeeven,-0.6931330706652302
38840,elpidio,-1.0985981787733947
38841,mymindcore,-1.0985981787733947
38842,tolerationfo,-0.6931330706652302
38843,misleadignpeopel,-0.6931330706652302
38844,rleigiosuscholar,-0.6931330706652302
38845,linguistor,-0.6931330706652302
38846,disparagy,-0.6931330706652302
38847,wbsite,-0.6931330706652302
38848,ehr,-0.6931330706652302
38849,proffesional,-0.6931330706652302
38850,acadmic,-0.6931330706652302
38851,thoughim,-0.6931330706652302
38852,enerign,-0.6931330706652302
38853,acadmia,-0.6931330706652302
38854,notedand,-0.6931330706652302
38855,cansee,-0.6931330706652302
38856,yorselfif,-0.6931330706652302
38857,nothgin,-0.6931330706652302
38858,ibthe,-0.6931330706652302
38859,articl,-0.6931330706652302
38860,condmens,-0.6931330706652302
38861,acitosn,-0.6931330706652302
38862,yors,-0.6931330706652302
38863,condmend,-0.6931330706652302
38864,attemot,-0.6931330706652302
38865,complaince,-0.6931330706652302
38866,presetned,-0.6931330706652302
38867,forgid,-0.6931330706652302
38868,keepthis,-0.6931330706652302
38869,direclty,-0.6931330706652302
38870,spak,-0.6931330706652302
38871,diffrnces,-0.6931330706652302
38872,tou,-0.6931330706652302
38873,becoem,-0.6931330706652302
38874,aquainted,-0.6931330706652302
38875,objecitosn,-0.6931330706652302
38876,rent,-2.079427431785121
38877,owudl,-0.6931330706652302
38878,theiris,-0.6931330706652302
38879,invitaiton,-0.6931330706652302
38880,psot,-0.6931330706652302
38881,ahtist,-0.6931330706652302
38882,yahwists,-0.6931330706652302
38883,andnayhtign,-0.6931330706652302
38884,elseyou,-0.6931330706652302
38885,extned,-0.6931330706652302
38886,zaroff3,-0.6931330706652302
38887,eliek,-0.6931330706652302
38888,willign,-1.0985981787733947
38889,manipualteand,-0.6931330706652302
38890,exagerate,-1.6094238025393852
38891,hominim,-0.6931330706652302
38892,projectign,-0.6931330706652302
38893,forno,-0.6931330706652302
38894,whichis,-0.6931330706652302
38895,acutlaly,-1.0985981787733947
38896,impotant,-0.6931330706652302
38897,critissms,-0.6931330706652302
38898,presente,-0.6931330706652302
38899,dunopposed,-0.6931330706652302
38900,ihave,-0.6931330706652302
38901,excpe,-0.6931330706652302
38902,thtat,-0.6931330706652302
38903,itsirrelevant,-0.6931330706652302
38904,soread,-0.6931330706652302
38905,beleifs,-0.6931330706652302
38906,schoalr,-0.6931330706652302
38907,religiosu,-0.6931330706652302
38908,shcilar,-0.6931330706652302
38909,acutal,-0.6931330706652302
38910,accredition,-0.6931330706652302
38911,brign,-0.6931330706652302
38912,sdid,-0.6931330706652302
38913,hodl,-0.6931330706652302
38914,jorunalism,-0.6931330706652302
38915,rlelay,-0.6931330706652302
38916,researchder,-0.6931330706652302
38917,ahlf,-0.6931330706652302
38918,ruse,-1.0985981787733947
38919,silenc,-0.6931330706652302
38920,aile,-0.6931330706652302
38921,pwiudl,-0.6931330706652302
38922,hoenst,-0.6931330706652302
38923,asusre,-0.6931330706652302
38924,aricle,-1.6094238025393852
38925,wrtittn,-0.6931330706652302
38926,withotuthe,-0.6931330706652302
38927,condmensany,-0.6931330706652302
38928,herviews,-0.6931330706652302
38929,hasbeen,-0.6931330706652302
38930,numeous,-0.6931330706652302
38931,peerr,-0.6931330706652302
38932,concemn,-0.6931330706652302
38933,advicationfo,-0.6931330706652302
38934,entheofgens,-0.6931330706652302
38935,dispite,-0.6931330706652302
38936,misrepresentaiton,-0.6931330706652302
38937,liekwise,-0.6931330706652302
38938,christainbeelifs,-0.6931330706652302
38939,athte,-0.6931330706652302
38940,soemtimes,-0.6931330706652302
38941,christyain,-0.6931330706652302
38942,yahwist,-0.6931330706652302
38943,thusfar,-0.6931330706652302
38944,virign,-0.6931330706652302
38945,claiemd,-0.6931330706652302
38946,corusedoesnt,-0.6931330706652302
38947,clal,-1.0985981787733947
38948,fundy,-0.6931330706652302
38949,desotry,-1.0985981787733947
38950,christains,-0.6931330706652302
38951,paganism,-1.3862802512251755
38952,hypocracy,-0.6931330706652302
38953,rampent,-0.6931330706652302
38954,wlcomed,-0.6931330706652302
38955,postotherwise,-0.6931330706652302
38956,iwll,-0.6931330706652302
38957,notthe,-1.0985981787733947
38958,faovur,-0.6931330706652302
38959,isthat,-0.6931330706652302
38960,wikipeidas,-0.6931330706652302
38961,dileberatley,-0.6931330706652302
38962,pposit,-0.6931330706652302
38963,notnee,-0.6931330706652302
38964,poked,-1.0985981787733947
38965,nonrussian,-0.6931330706652302
38966,galician,-0.6931330706652302
38967,weekeng,-0.6931330706652302
38968,alliewell,-0.6931330706652302
38969,friendhaha,-0.6931330706652302
38970,rnol,-0.6931330706652302
38971,upperclassmen,-1.0985981787733947
38972,betterarrange,-0.6931330706652302
38973,verifiedvotingorg,-0.6931330706652302
38974,electronicvoting,-0.6931330706652302
38975,binomial,-0.6931330706652302
38976,miura,-0.6931330706652302
38977,wreckage,-1.3862802512251755
38978,concentric,-1.0985981787733947
38979,wingspan,-1.3862802512251755
38980,unnaccounted,-0.6931330706652302
38981,fuselage,-1.0985981787733947
38982,bertrand,-0.4054509982134493
38983,outofcontrol,-0.6931330706652302
38984,loufranklin,-0.6931330706652302
38985,rulelawyering,-0.6931330706652302
38986,httpwordnetprincetoneduperlwebwnshomo,-0.6931330706652302
38987,heyy,-0.6931330706652302
38988,wilder,-0.6931330706652302
38989,amie,-0.6931330706652302
38990,taling,-0.6931330706652302
38991,gtg,-0.6931330706652302
38992,enhacnement,-0.6931330706652302
38993,bmaganti,-0.6931330706652302
38994,quiz,-0.6931330706652302
38995,portalindia,-0.6931330706652302
38996,wikipediacommunity,-0.6931330706652302
38997,wpmos,-1.3862802512251755
38998,cbc,-0.6931330706652302
38999,broadcastiing,-0.6931330706652302
39000,246694140,-0.6931330706652302
39001,“rick,-0.6931330706652302
39002,ross”,-0.6931330706652302
39003,userm,-1.0985981787733947
39004,burmym,-0.6931330706652302
39005,burmy,-0.6931330706652302
39006,consultantism,-0.6931330706652302
39007,nd,1.410989471507044e-05
39008,sz,-1.0985981787733947
39009,embryofetus,-0.6931330706652302
39010,eupator,-1.0985981787733947
39011,bagrationi,-0.6931330706652302
39012,bagratid,-0.6931330706652302
39013,lang,-1.3862802512251755
39014,andersen,-0.6931330706652302
39015,wardlop,-0.6931330706652302
39016,janckins,-0.6931330706652302
39017,hewitt,-0.6931330706652302
39018,httprunescapewikiacomwikimainpage,-0.6931330706652302
39019,unnecessesary,-0.6931330706652302
39020,userenglishefternamnenglishefternamn,-0.6931330706652302
39021,caseswapping,-0.6931330706652302
39022,descion,-0.6931330706652302
39023,kappa,-2.3025709830993306
39024,0128,-0.6931330706652302
39025,wikisin,0.6931612904546604
39026,wcr,-0.6931330706652302
39027,intoxicates,-0.6931330706652302
39028,altough,-1.0985981787733947
39029,jdp,-0.6931330706652302
39030,jat,-0.6931330706652302
39031,somet,-0.6931330706652302
39032,surinam,-0.6931330706652302
39033,montenigrins,-0.6931330706652302
39034,subdomains,-0.6931330706652302
39035,srba,-0.6931330706652302
39036,sryu,-0.6931330706652302
39037,tagore,-0.6931330706652302
39038,assbackward,-0.6931330706652302
39039,factualof,-0.6931330706652302
39040,vandlize,-0.6931330706652302
39041,pagebut,-0.6931330706652302
39042,varma,-1.0985981787733947
39043,perumpaddapu,-0.6931330706652302
39044,swaroopam,-1.0985981787733947
39045,drom,-0.6931330706652302
39046,cheraman,-1.0985981787733947
39047,perumal,-1.0985981787733947
39048,nayanaror,-0.6931330706652302
39049,nayanmar,-0.6931330706652302
39050,ambalavasi,-1.0985981787733947
39051,2who,-0.6931330706652302
39052,raman,-0.6931330706652302
39053,koyickal,-0.6931330706652302
39054,perumpadappu,-0.6931330706652302
39055,heresitary,-0.6931330706652302
39056,kshatriya,-0.6931330706652302
39057,3what,-0.6931330706652302
39058,chaturvarnyam,-0.6931330706652302
39059,4do,-0.6931330706652302
39060,nair,-1.0985981787733947
39061,kerala,-1.0985981787733947
39062,rajeev,-0.6931330706652302
39063,rajendran,-0.6931330706652302
39064,atitude,-0.6931330706652302
39065,mapregarding,-0.6931330706652302
39066,macedoniaregion,-0.6931330706652302
39067,displing,-0.6931330706652302
39068,historypart,-0.6931330706652302
39069,historysection,-0.6931330706652302
39070,powerquest,-0.6931330706652302
39071,driveimagedrivecopy,-0.6931330706652302
39072,19951998,-0.6931330706652302
39073,g4u,-0.6931330706652302
39074,harsher,-1.0985981787733947
39075,httpenwikipediaorgwindexphptitleusertalkbhadanidiff52800776oldid52800754,-0.6931330706652302
39076,httpenwikipediaorgwindexphptitleusertalkrama27sarrowdiffprevoldid52837721,-0.6931330706652302
39077,httpenwikipediaorgwindexphptitleusertalk6625124253diffprevoldid52837354,-0.6931330706652302
39078,dihoest,-0.6931330706652302
39079,yur,-0.6931330706652302
39080,pjacobis,-0.6931330706652302
39081,pauli,-0.6931330706652302
39082,rumelian,-0.6931330706652302
39083,anatolian,-1.3862802512251755
39084,anatolia,-1.9458960391605982
39085,eurasian,-1.6094238025393852
39086,tatarsetc,-0.6931330706652302
39087,gayass,0.6931612904546604
39088,beaner,1.7917735791227702
39089,yourselfplus,0.6931612904546604
39090,pussyooo,0.6931612904546604
39091,lifethen,0.6931612904546604
39092,societyfuck,0.6931612904546604
39093,compleately,0.6931612904546604
39094,mindhahahaha,0.6931612904546604
39095,2k6,-0.6931330706652302
39096,ps3,-0.6931330706652302
39097,shabbati,-0.6931330706652302
39098,width150,-1.0985981787733947
39099,bgcolorblack,-1.0985981787733947
39100,stylefont8pt,-1.0985981787733947
39101,arial,-1.3862802512251755
39102,textaligncentersgrayban,-0.6931330706652302
39103,textaligncenterbrucehallman,-0.6931330706652302
39104,gallup,-1.0985981787733947
39105,talon,1.410989471507044e-05
39106,wasnt´t,-0.6931330706652302
39107,orphanbot,-2.01488891064755
39108,vial,1.410989471507044e-05
39109,mifits,-1.0985981787733947
39110,rulegorillazfan,-0.6931330706652302
39111,summery,-0.6931330706652302
39112,summeries,-0.6931330706652302
39113,lomng,-0.6931330706652302
39114,copnsider,-0.6931330706652302
39115,forign,-0.6931330706652302
39116,macquarie,-0.6931330706652302
39117,19501956,-0.6931330706652302
39118,19691991,-0.6931330706652302
39119,1991present,-0.6931330706652302
39120,maitland,-0.6931330706652302
39121,gillie,-1.3862802512251755
39122,19041907,-0.6931330706652302
39123,19071910,-0.6931330706652302
39124,19101911,-0.6931330706652302
39125,nicholson,-2.079427431785121
39126,19111913,-0.6931330706652302
39127,lieutcolonel,-0.6931330706652302
39128,19131920,-0.6931330706652302
39129,19201927,-1.0985981787733947
39130,cameron,-2.3025709830993306
39131,o’hearn,-1.3862802512251755
39132,19201932,-0.6931330706652302
39133,howarth,-0.6931330706652302
39134,19321956,-0.6931330706652302
39135,19561965,-0.6931330706652302
39136,19651980,-0.6931330706652302
39137,19811981,-0.6931330706652302
39138,allan,-0.6931330706652302
39139,walsh,-2.3025709830993306
39140,19811991,-1.0985981787733947
39141,blackmore,-0.6931330706652302
39142,19911999,-0.6931330706652302
39143,1999present,-0.6931330706652302
39144,chandels,-0.6931330706652302
39145,bundelkhand,-0.6931330706652302
39146,chandel,-0.6931330706652302
39147,imageerik,-1.0985981787733947
39148,intjpg,-1.0985981787733947
39149,militarylegal,-0.6931330706652302
39150,motorize,-1.3862802512251755
39151,surrey,-1.0985981787733947
39152,thurs,-0.6931330706652302
39153,aldershot,-1.6094238025393852
39154,yob,-0.6931330706652302
39155,waterspoon,-0.6931330706652302
39156,wankerspoon,-0.6931330706652302
39157,notifieng,-0.6931330706652302
39158,locgov,-0.6931330706652302
39159,ammended,-1.3862802512251755
39160,imagehuman,-2.484892539893285
39161,fecesjpgfor,-1.9458960391605982
39162,peerlessly,-1.3862802512251755
39163,did—,-0.6931330706652302
39164,unmatched,-0.6931330706652302
39165,fecesjpgive,-0.6931330706652302
39166,fecesjpgi,-0.6931330706652302
39167,2118,-0.6931330706652302
39168,fecesjpgheres,-0.6931330706652302
39169,fecesjpgthe,-0.6931330706652302
39170,bein,1.410989471507044e-05
39171,fecesjpghi,-0.6931330706652302
39172,rexnl,-1.0985981787733947
39173,0057,-0.6931330706652302
39174,noeditsection,-0.6931330706652302
39175,русские,-0.6931330706652302
39176,братья,-0.6931330706652302
39177,quicker,-1.6094238025393852
39178,czesc,-0.6931330706652302
39179,oyl,-0.6931330706652302
39180,shiiper,-0.6931330706652302
39181,overexaggerates,-0.6931330706652302
39182,defendent,-1.0985981787733947
39183,anmol,-0.6931330706652302
39184,mobile,-1.3862802512251755
39185,esablishments,-0.6931330706652302
39186,ਸੁਖ,-0.6931330706652302
39187,consensusbased,-0.6931330706652302
39188,крыс,-0.6931330706652302
39189,deleate,-0.6931330706652302
39190,tommorow,-1.79174535933334
39191,commentlupo,-0.6931330706652302
39192,negligince,-0.6931330706652302
39193,criminalfraudster,-0.6931330706652302
39194,behaivour,-0.6931330706652302
39195,cotrary,-0.6931330706652302
39196,povtable,-0.6931330706652302
39197,kimvdlinde,1.410989471507044e-05
39198,metressecond,-0.6931330706652302
39199,knowlegable,-0.6931330706652302
39200,misogynist,-0.6931330706652302
39201,taliaferro,-1.0985981787733947
39202,buckley,-1.79174535933334
39203,esquire,1.410989471507044e-05
39204,leadershipfounders,-0.6931330706652302
39205,craftsman,-0.6931330706652302
39206,managerment,-0.6931330706652302
39207,bellydance,-1.3862802512251755
39208,wnating,-0.6931330706652302
39209,amulyas,-0.6931330706652302
39210,determiner,-0.6931330706652302
39211,prevelent,-0.6931330706652302
39212,crucify,-1.0985981787733947
39213,feast,-1.3862802512251755
39214,nisan,-1.0985981787733947
39215,pessachpassover,-0.6931330706652302
39216,1240,-0.6931330706652302
39217,remeber,-0.6931330706652302
39218,seceeded,-0.6931330706652302
39219,portland,-1.79174535933334
39220,counterdefensive,-0.6931330706652302
39221,kherson,-0.6931330706652302
39222,notneighboring,-0.6931330706652302
39223,gendarmies,-0.6931330706652302
39224,juridiction,-0.6931330706652302
39225,solemnly,-0.6931330706652302
39226,policesheriffs,-0.6931330706652302
39227,infantry,-0.6931330706652302
39228,civillians,-1.3862802512251755
39229,civillian,-0.6931330706652302
39230,arry,-0.6931330706652302
39231,telephony,-1.3862802512251755
39232,mgmt,-0.6931330706652302
39233,hkt,-0.6931330706652302
39234,litvaks,-0.6931330706652302
39235,kremmer,-1.0985981787733947
39236,lithunaina,-0.6931330706652302
39237,kramer,-1.0985981787733947
39238,himhis,-0.6931330706652302
39239,hethey,-0.6931330706652302
39240,himthem,-0.6931330706652302
39241,vip,-0.6931330706652302
39242,mesorah,-0.6931330706652302
39243,gaons,-0.6931330706652302
39244,wpdelusion,-0.6931330706652302
39245,laout,-0.6931330706652302
39246,balsa,-0.6931330706652302
39247,transporter,-0.6931330706652302
39248,beam,-1.6094238025393852
39249,artlce,-0.6931330706652302
39250,caisson,-0.6931330706652302
39251,cassion,-0.6931330706652302
39252,impliment,-0.6931330706652302
39253,pgk,-1.3862802512251755
39254,bugman94,-0.6931330706652302
39255,bugman94s,-0.6931330706652302
39256,6811216283,-0.6931330706652302
39257,encyclopedically,-0.6931330706652302
39258,ci,-2.079427431785121
39259,sovietdesigned,-0.6931330706652302
39260,unadequately,-0.6931330706652302
39261,nonmilitary,-0.6931330706652302
39262,offtop,-0.6931330706652302
39263,belastok,-0.6931330706652302
39264,peremyshl,-0.6931330706652302
39265,ethnical,-0.6931330706652302
39266,utchganesan,-1.6094238025393852
39267,nash,-2.3025709830993306
39268,2104,-0.6931330706652302
39269,retold,-0.6931330706652302
39270,2107,-1.0985981787733947
39271,malone,-0.6931330706652302
39272,pettit,-0.6931330706652302
39273,illustrious,-0.6931330706652302
39274,zogu,-0.6931330706652302
39275,heir,-2.1972104674415043
39276,eldest,-0.6931330706652302
39277,god”,-1.0985981787733947
39278,«his,-1.0985981787733947
39279,majesty»,-1.0985981787733947
39280,«prince,-0.6931330706652302
39281,albanians»,-0.6931330706652302
39282,highness»,-0.6931330706652302
39283,queenmother,-0.6931330706652302
39284,«her,-0.6931330706652302
39285,«prince»,-0.6931330706652302
39286,«princess»,-0.6931330706652302
39287,joyride,-0.6931330706652302
39288,thnx,-1.3862802512251755
39289,bugman,-1.3862802512251755
39290,barbuda,-0.6931330706652302
39291,oncreating,-0.6931330706652302
39292,holierthanthough,-0.6931330706652302
39293,secondyear,-0.6931330706652302
39294,pertrubed,-0.6931330706652302
39295,compliation,-0.6931330706652302
39296,httpwwwqueensucaadmissionindexphpoptioncomcontenttaskviewid113itemid59,-0.6931330706652302
39297,httpappsciqueensucaprospectivetraditionjackets,-0.6931330706652302
39298,ardenn,-1.0985981787733947
39299,howevever,-0.6931330706652302
39300,run3c4p3,0.6931612904546604
39301,g4y,0.6931612904546604
39302,moshzilla,-0.6931330706652302
39303,lilithborne,-0.6931330706652302
39304,submissive,-0.6931330706652302
39305,merlinus,0.6931612904546604
39306,gangstaeasterbunny,0.6931612904546604
39307,tattooed,0.6931612904546604
39308,timeit,-0.6931330706652302
39309,neurology,-1.9458960391605982
39310,drenth,-0.6931330706652302
39311,levelt,-0.6931330706652302
39312,impermanent,-1.0985981787733947
39313,scienceapologist,-1.3862802512251755
39314,impermanant,-0.6931330706652302
39315,permanence,-0.6931330706652302
39316,prosaic,-0.6931330706652302
39317,meteor,-0.6931330706652302
39318,battelle,-0.6931330706652302
39319,identifieds,-0.6931330706652302
39320,signficant,-0.6931330706652302
39321,impermance,-0.6931330706652302
39322,canadai,-0.6931330706652302
39323,redirectarticle,-0.6931330706652302
39324,gucevičiusgucewicz,-0.6931330706652302
39325,dos,-1.0985981787733947
39326,n64,-0.6931330706652302
39327,talkbar,-0.6931330706652302
39328,kokhba,-0.6931330706652302
39329,marcy,-1.3862802512251755
39330,marcyholmes,-0.6931330706652302
39331,havethat,-0.6931330706652302
39332,everything2,-0.6931330706652302
39333,fluoridation,-0.6931330706652302
39334,cornflake,-0.6931330706652302
39335,aois,-0.6931330706652302
39336,convection,-1.79174535933334
39337,10n,-0.6931330706652302
39338,wager,-1.3862802512251755
39339,hawass,-0.6931330706652302
39340,swarthy,-0.6931330706652302
39341,dennv,-1.3862802512251755
39342,wawrzyniec,-0.6931330706652302
39343,gucewicz,-1.0985981787733947
39344,laurynas,-1.0985981787733947
39345,gucevičius,-0.6931330706652302
39346,wg,-0.6931330706652302
39347,słownik,-0.6931330706652302
39348,biograficzny,-0.6931330706652302
39349,articleshotlist,-0.6931330706652302
39350,architectureg2,-0.6931330706652302
39351,aem7,-1.79174535933334
39352,locomotive,-1.0985981787733947
39353,emd,-0.6931330706652302
39354,porridgr,-0.6931330706652302
39355,mockumentary,-0.6931330706652302
39356,barrowclough,-0.6931330706652302
39357,mackay,-0.6931330706652302
39358,fulton,-0.6931330706652302
39359,whatsisname,-0.6931330706652302
39360,wilde,-0.6931330706652302
39361,godber,-0.6931330706652302
39362,haze,-1.3862802512251755
39363,countryand,-0.6931330706652302
39364,heyif,-0.6931330706652302
39365,fatmouse,-0.6931330706652302
39366,memberswith,-0.6931330706652302
39367,miseducated,-0.6931330706652302
39368,pagesyummmeeeeeee,-0.6931330706652302
39369,aja,-1.0985981787733947
39370,kobe,-0.2876679625570657
39371,ps2pcgamer,-0.6931330706652302
39372,radiokirk,-1.3862802512251755
39373,onlyone,-0.6931330706652302
39374,lita,-1.79174535933334
39375,stratus,-0.6931330706652302
39376,reprisal,-1.0985981787733947
39377,disciplinary,-1.9458960391605982
39378,actionsi,-0.6931330706652302
39379,cushy,-0.6931330706652302
39380,stile,-1.0985981787733947
39381,0423,-0.6931330706652302
39382,salutation,-0.6931330706652302
39383,ermm,-0.6931330706652302
39384,walkby,-0.6931330706652302
39385,perrormance,-0.6931330706652302
39386,nachlas,-0.6931330706652302
39387,tzvi,-1.0985981787733947
39388,1if,-0.6931330706652302
39389,meshulam,-1.0985981787733947
39390,seforim,-0.6931330706652302
39391,2technically,-0.6931330706652302
39392,semicha,-0.6931330706652302
39393,irksome,-0.6931330706652302
39394,yoour,-0.6931330706652302
39395,fishhead,-0.6931330706652302
39396,cquest,-1.0985981787733947
39397,cybermen,1.410989471507044e-05
39398,nozick,-0.6931330706652302
39399,cronienow,-0.6931330706652302
39400,deadministration,-0.6931330706652302
39401,locative,-1.6094238025393852
39402,disparagement,-0.6931330706652302
39403,knob,-0.6931330706652302
39404,demeter,-0.6931330706652302
39405,kolkatta,-1.3862802512251755
39406,kolkattas,-0.6931330706652302
39407,wpsign,-1.0985981787733947
39408,discusisions,-0.6931330706652302
39409,geostrategy,-1.0985981787733947
39410,atticus,-1.0985981787733947
39411,mhp,-1.79174535933334
39412,faschist,-0.4054509982134493
39413,türk,-0.6931330706652302
39414,ocakları,-0.6931330706652302
39415,ziya,-0.6931330706652302
39416,gökalp,-0.6931330706652302
39417,forbbiden,-0.6931330706652302
39418,gladio,-1.3862802512251755
39419,authorssoner,-0.6931330706652302
39420,yalçın,-0.6931330706652302
39421,kenan,-0.6931330706652302
39422,evren,-0.6931330706652302
39423,bülent,-1.0985981787733947
39424,ecevit,-0.6931330706652302
39425,activ,-1.0985981787733947
39426,communistnationalist,-1.0985981787733947
39427,crise,-1.0985981787733947
39428,menitoned,-0.6931330706652302
39429,ecevithe,-0.6931330706652302
39430,coupthat,-0.6931330706652302
39431,usaour,-0.6931330706652302
39432,greywolves,-0.6931330706652302
39433,goverments,-0.6931330706652302
39434,hunderds,-0.6931330706652302
39435,detonate,-1.6094238025393852
39436,cantbecause,-0.6931330706652302
39437,nervousthen,-0.6931330706652302
39438,organisitaion,-0.6931330706652302
39439,adalet,-1.0985981787733947
39440,ağaoğlu,-1.0985981787733947
39441,hro,-1.3862802512251755
39442,terrosit,-0.6931330706652302
39443,terör,-0.6931330706652302
39444,artıyor,-0.6931330706652302
39445,terörle,-0.6931330706652302
39446,birlikte,-0.6931330706652302
39447,ihd’nin,-0.6931330706652302
39448,tutumu,-0.6931330706652302
39449,daha,-0.6931330706652302
39450,bir,-1.0985981787733947
39451,tartışılır,-0.6931330706652302
39452,geldi,-0.6931330706652302
39453,orada,-0.6931330706652302
39454,neler,-0.6931330706652302
39455,yaşandığını,-0.6931330706652302
39456,biliyorum,-0.6931330706652302
39457,temel,-0.6931330706652302
39458,hak,-0.6931330706652302
39459,olan,-0.6931330706652302
39460,insanın,-0.6931330706652302
39461,yaşama,-0.6931330706652302
39462,hakkını,-0.6931330706652302
39463,korumak,-0.6931330706652302
39464,amacıyla,-0.6931330706652302
39465,kurduğumuz,-0.6931330706652302
39466,dernek,-0.6931330706652302
39467,öldürülen,-0.6931330706652302
39468,insanlara,-0.6931330706652302
39469,sahip,-0.6931330706652302
39470,çıkmıyor,-0.6931330706652302
39471,zaman,-0.6931330706652302
39472,kimin,-0.6931330706652302
39473,insan,-1.0985981787733947
39474,haklarını,-0.6931330706652302
39475,savunuyoruz,-0.6931330706652302
39476,sorusu,-0.6931330706652302
39477,geliyor,-0.6931330706652302
39478,akla,-0.6931330706652302
39479,terörü,-0.6931330706652302
39480,karşısında,-0.6931330706652302
39481,tavır,-0.6931330706652302
39482,almayan,-0.6931330706652302
39483,hakları,-0.6931330706652302
39484,derneği,-0.6931330706652302
39485,olur,-0.6931330706652302
39486,pseudojustification,-0.6931330706652302
39487,biopsych,-1.0985981787733947
39488,webster’s,-1.3862802512251755
39489,peerrelated,-0.6931330706652302
39490,‘out,-0.6931330706652302
39491,blue’,-0.6931330706652302
39492,‘antipsychiatry’,-0.6931330706652302
39493,‘scientologist’,-1.0985981787733947
39494,shuki,-0.6931330706652302
39495,userpzfun,-1.6094238025393852
39496,adminshippzfun,-0.6931330706652302
39497,wordshmmm,-0.6931330706652302
39498,wordtwisting,-0.6931330706652302
39499,hedyot,-0.6931330706652302
39500,kofetz,-0.6931330706652302
39501,berosh,-0.6931330706652302
39502,statemnt,-0.6931330706652302
39503,baruch,-1.3862802512251755
39504,hashem,-1.3862802512251755
39505,wikipedi,-1.0985981787733947
39506,musar,-0.6931330706652302
39507,headtohead,-0.6931330706652302
39508,freshly,-0.6931330706652302
39509,falafel,-0.6931330706652302
39510,cockslap,0.6931612904546604
39511,volke,-0.6931330706652302
39512,specfic,-0.6931330706652302
39513,berel,-0.6931330706652302
39514,wein,-0.6931330706652302
39515,gambottos,-0.6931330706652302
39516,nich,-0.6931330706652302
39517,longlong,-0.6931330706652302
39518,categoryjews,-0.6931330706652302
39519,categoryisrael,-0.6931330706652302
39520,ziggurat,-0.6931330706652302
39521,spooky,-0.6931330706652302
39522,langtree,-0.6931330706652302
39523,styletone,-0.6931330706652302
39524,effusive,-0.6931330706652302
39525,titlesernest,-0.6931330706652302
39526,constibute,-0.6931330706652302
39527,ueshould,-0.6931330706652302
39528,mediaexampleoggyeah,-0.6931330706652302
39529,whaylink,-0.6931330706652302
39530,titlenot,-0.6931330706652302
39531,mmmm,1.410989471507044e-05
39532,1426,-0.6931330706652302
39533,neato,-0.6931330706652302
39534,bestial,-1.0985981787733947
39535,bleiburg,-1.6094238025393852
39536,foibe,-1.9458960391605982
39537,broz,-2.484892539893285
39538,mihailovic,-1.0985981787733947
39539,jxy,-0.6931330706652302
39540,nydas,-0.6931330706652302
39541,ethnogenesis,-0.6931330706652302
39542,discrimante,-0.6931330706652302
39543,lombard,-0.6931330706652302
39544,csa,-1.0985981787733947
39545,argobba,-0.6931330706652302
39546,pawe,-0.6931330706652302
39547,woreda,-0.6931330706652302
39548,mixure,-0.6931330706652302
39549,cutnpaste,-0.6931330706652302
39550,handcustomize,-0.6931330706652302
39551,fiarly,-0.6931330706652302
39552,crashbandicoot,-1.0985981787733947
39553,pasadena,-1.0985981787733947
39554,opossum,-1.0985981787733947
39555,coco,-1.0985981787733947
39556,ngin,-0.6931330706652302
39557,kidseven,-0.6931330706652302
39558,crunch,-0.6931330706652302
39559,twawa,-0.6931330706652302
39560,residentcitizen,-0.6931330706652302
39561,muself,-0.6931330706652302
39562,cucking,0.6931612904546604
39563,wank,1.6094520223288156
39564,warnock,-1.3862802512251755
39565,nanook,-0.6931330706652302
